"code";"city";"state";"region";"population"
260520;"Escada";"Pernambuco";"NORDESTE";68281
260530;"Exu";"Pernambuco";"NORDESTE";31790
260540;"Feira Nova";"Pernambuco";"NORDESTE";21958
260545;"Fernando de Noronha";"Pernambuco";"NORDESTE";3016
260550;"Ferreiros";"Pernambuco";"NORDESTE";12057
260560;"Flores";"Pernambuco";"NORDESTE";22567
260570;"Floresta";"Pernambuco";"NORDESTE";32483
260580;"Frei Miguelinho";"Pernambuco";"NORDESTE";15328
260590;"Gameleira";"Pernambuco";"NORDESTE";30709
260600;"Garanhuns";"Pernambuco";"NORDESTE";138642
260610;"Glória do Goitá";"Pernambuco";"NORDESTE";30425
260620;"Goiana";"Pernambuco";"NORDESTE";79249
260630;"Granito";"Pernambuco";"NORDESTE";7417
260640;"Gravatá";"Pernambuco";"NORDESTE";83241
260650;"Iati";"Pernambuco";"NORDESTE";19100
260660;"Ibimirim";"Pernambuco";"NORDESTE";28985
260670;"Ibirajuba";"Pernambuco";"NORDESTE";7735
260680;"Igarassu";"Pernambuco";"NORDESTE";115398
260690;"Iguaracy";"Pernambuco";"NORDESTE";12175
260700;"Inajá";"Pernambuco";"NORDESTE";22801
260710;"Ingazeira";"Pernambuco";"NORDESTE";4542
260720;"Ipojuca";"Pernambuco";"NORDESTE";94533
260730;"Ipubi";"Pernambuco";"NORDESTE";30447
260740;"Itacuruba";"Pernambuco";"NORDESTE";4858
260750;"Itaíba";"Pernambuco";"NORDESTE";26314
260760;"Ilha de Itamaracá";"Pernambuco";"NORDESTE";25789
260765;"Itambé";"Pernambuco";"NORDESTE";36320
260770;"Itapetim";"Pernambuco";"NORDESTE";13638
260775;"Itapissuma";"Pernambuco";"NORDESTE";26338
260780;"Itaquitinga";"Pernambuco";"NORDESTE";16859
260790;"Jaboatão dos Guararapes";"Pernambuco";"NORDESTE";695956
260795;"Jaqueira";"Pernambuco";"NORDESTE";11634
260800;"Jataúba";"Pernambuco";"NORDESTE";17026
260805;"Jatobá";"Pernambuco";"NORDESTE";14703
260810;"João Alfredo";"Pernambuco";"NORDESTE";33485
260820;"Joaquim Nabuco";"Pernambuco";"NORDESTE";15989
260825;"Jucati";"Pernambuco";"NORDESTE";11334
260830;"Jupi";"Pernambuco";"NORDESTE";14712
260840;"Jurema";"Pernambuco";"NORDESTE";15284
260845;"Lagoa do Carro";"Pernambuco";"NORDESTE";17847
260850;"Lagoa de Itaenga";"Pernambuco";"NORDESTE";21338
260860;"Lagoa do Ouro";"Pernambuco";"NORDESTE";13033
260870;"Lagoa dos Gatos";"Pernambuco";"NORDESTE";16218
260875;"Lagoa Grande";"Pernambuco";"NORDESTE";25294
260880;"Lajedo";"Pernambuco";"NORDESTE";39888
260890;"Limoeiro";"Pernambuco";"NORDESTE";56140
260900;"Macaparana";"Pernambuco";"NORDESTE";25214
260910;"Machados";"Pernambuco";"NORDESTE";15820
260915;"Manari";"Pernambuco";"NORDESTE";21047
260920;"Maraial";"Pernambuco";"NORDESTE";11433
260930;"Mirandiba";"Pernambuco";"NORDESTE";15270
260940;"Moreno";"Pernambuco";"NORDESTE";62119
260950;"Nazaré da Mata";"Pernambuco";"NORDESTE";32280
260960;"Olinda";"Pernambuco";"NORDESTE";390771
260970;"Orobó";"Pernambuco";"NORDESTE";23768
260980;"Orocó";"Pernambuco";"NORDESTE";14794
260990;"Ouricuri";"Pernambuco";"NORDESTE";68776
261000;"Palmares";"Pernambuco";"NORDESTE";62832
261010;"Palmeirina";"Pernambuco";"NORDESTE";7761
261020;"Panelas";"Pernambuco";"NORDESTE";26417
261030;"Paranatama";"Pernambuco";"NORDESTE";11449
261040;"Parnamirim";"Pernambuco";"NORDESTE";21383
261050;"Passira";"Pernambuco";"NORDESTE";28889
261060;"Paudalho";"Pernambuco";"NORDESTE";55942
261070;"Paulista";"Pernambuco";"NORDESTE";328353
261080;"Pedra";"Pernambuco";"NORDESTE";22505
261090;"Pesqueira";"Pernambuco";"NORDESTE";66881
261100;"Petrolândia";"Pernambuco";"NORDESTE";36108
261110;"Petrolina";"Pernambuco";"NORDESTE";343219
261120;"Poção";"Pernambuco";"NORDESTE";11268
261130;"Pombos";"Pernambuco";"NORDESTE";26960
261140;"Primavera";"Pernambuco";"NORDESTE";14798
261150;"Quipapá";"Pernambuco";"NORDESTE";25831
261153;"Quixaba";"Pernambuco";"NORDESTE";6802
261160;"Recife";"Pernambuco";"NORDESTE";1633697
261170;"Riacho das Almas";"Pernambuco";"NORDESTE";20392
261180;"Ribeirão";"Pernambuco";"NORDESTE";47088
261190;"Rio Formoso";"Pernambuco";"NORDESTE";23379
261200;"Sairé";"Pernambuco";"NORDESTE";10065
261210;"Salgadinho";"Pernambuco";"NORDESTE";10747
261220;"Salgueiro";"Pernambuco";"NORDESTE";60453
261230;"Saloá";"Pernambuco";"NORDESTE";15779
261240;"Sanharó";"Pernambuco";"NORDESTE";25979
261245;"Santa Cruz";"Pernambuco";"NORDESTE";15202
261247;"Santa Cruz da Baixa Verde";"Pernambuco";"NORDESTE";12501
261250;"Santa Cruz do Capibaribe";"Pernambuco";"NORDESTE";105761
261255;"Santa Filomena";"Pernambuco";"NORDESTE";14355
261260;"Santa Maria da Boa Vista";"Pernambuco";"NORDESTE";41652
261270;"Santa Maria do Cambucá";"Pernambuco";"NORDESTE";14013
261280;"Santa Terezinha";"Pernambuco";"NORDESTE";11734
261290;"São Benedito do Sul";"Pernambuco";"NORDESTE";15683
261300;"São Bento do Una";"Pernambuco";"NORDESTE";58824
261310;"São Caetano";"Pernambuco";"NORDESTE";37023
261320;"São João";"Pernambuco";"NORDESTE";22628
261330;"São Joaquim do Monte";"Pernambuco";"NORDESTE";21257
261340;"São José da Coroa Grande";"Pernambuco";"NORDESTE";20963
261350;"São José do Belmonte";"Pernambuco";"NORDESTE";33804
261360;"São José do Egito";"Pernambuco";"NORDESTE";33704
261370;"São Lourenço da Mata";"Pernambuco";"NORDESTE";112099
261380;"São Vicente Ferrer";"Pernambuco";"NORDESTE";17904
261390;"Serra Talhada";"Pernambuco";"NORDESTE";85568
261400;"Serrita";"Pernambuco";"NORDESTE";19080
261410;"Sertânia";"Pernambuco";"NORDESTE";35670
261420;"Sirinhaém";"Pernambuco";"NORDESTE";45263
261430;"Moreilândia";"Pernambuco";"NORDESTE";11238
261440;"Solidão";"Pernambuco";"NORDESTE";5978
261450;"Surubim";"Pernambuco";"NORDESTE";64373
261460;"Tabira";"Pernambuco";"NORDESTE";28301
261470;"Tacaimbó";"Pernambuco";"NORDESTE";12853
261480;"Tacaratu";"Pernambuco";"NORDESTE";25368
261485;"Tamandaré";"Pernambuco";"NORDESTE";23100
261500;"Taquaritinga do Norte";"Pernambuco";"NORDESTE";28358
261510;"Terezinha";"Pernambuco";"NORDESTE";7120
261520;"Terra Nova";"Pernambuco";"NORDESTE";10437
261530;"Timbaúba";"Pernambuco";"NORDESTE";53083
261540;"Toritama";"Pernambuco";"NORDESTE";44189
261550;"Tracunhaém";"Pernambuco";"NORDESTE";13689
261560;"Trindade";"Pernambuco";"NORDESTE";30155
261570;"Triunfo";"Pernambuco";"NORDESTE";15221
261580;"Tupanatinga";"Pernambuco";"NORDESTE";26990
261590;"Tuparetama";"Pernambuco";"NORDESTE";8169
261600;"Venturosa";"Pernambuco";"NORDESTE";18258
261610;"Verdejante";"Pernambuco";"NORDESTE";9490
261618;"Vertente do Lério";"Pernambuco";"NORDESTE";7641
261620;"Vertentes";"Pernambuco";"NORDESTE";20460
261630;"Vicência";"Pernambuco";"NORDESTE";32429
261640;"Vitória de Santo Antão";"Pernambuco";"NORDESTE";137578
261650;"Xexéu";"Pernambuco";"NORDESTE";14651
270010;"Água Branca";"Alagoas";"NORDESTE";20467
270020;"Anadia";"Alagoas";"NORDESTE";17818
270030;"Arapiraca";"Alagoas";"NORDESTE";234185
270040;"Atalaia";"Alagoas";"NORDESTE";47744
270050;"Barra de Santo Antônio";"Alagoas";"NORDESTE";16064
270060;"Barra de São Miguel";"Alagoas";"NORDESTE";8401
270070;"Batalha";"Alagoas";"NORDESTE";18757
270080;"Belém";"Alagoas";"NORDESTE";4453
270090;"Belo Monte";"Alagoas";"NORDESTE";6797
270100;"Boca da Mata";"Alagoas";"NORDESTE";27590
270110;"Branquinha";"Alagoas";"NORDESTE";10675
270120;"Cacimbinhas";"Alagoas";"NORDESTE";10897
270130;"Cajueiro";"Alagoas";"NORDESTE";21526
270135;"Campestre";"Alagoas";"NORDESTE";7024
270140;"Campo Alegre";"Alagoas";"NORDESTE";57548
270150;"Campo Grande";"Alagoas";"NORDESTE";9692
270160;"Canapi";"Alagoas";"NORDESTE";17983
270170;"Capela";"Alagoas";"NORDESTE";17354
270180;"Carneiros";"Alagoas";"NORDESTE";9155
270190;"Chã Preta";"Alagoas";"NORDESTE";7427
270200;"Coité do Nóia";"Alagoas";"NORDESTE";10888
270210;"Colônia Leopoldina";"Alagoas";"NORDESTE";21926
270220;"Coqueiro Seco";"Alagoas";"NORDESTE";5918
270230;"Coruripe";"Alagoas";"NORDESTE";57498
270235;"Craíbas";"Alagoas";"NORDESTE";24510
270240;"Delmiro Gouveia";"Alagoas";"NORDESTE";52597
270250;"Dois Riachos";"Alagoas";"NORDESTE";11214
270255;"Estrela de Alagoas";"Alagoas";"NORDESTE";18435
270260;"Feira Grande";"Alagoas";"NORDESTE";22481
270270;"Feliz Deserto";"Alagoas";"NORDESTE";4806
270280;"Flexeiras";"Alagoas";"NORDESTE";12966
270290;"Girau do Ponciano";"Alagoas";"NORDESTE";41279
270300;"Ibateguara";"Alagoas";"NORDESTE";15840
270310;"Igaci";"Alagoas";"NORDESTE";26022
270320;"Igreja Nova";"Alagoas";"NORDESTE";24793
270330;"Inhapi";"Alagoas";"NORDESTE";18652
270340;"Jacaré dos Homens";"Alagoas";"NORDESTE";5356
270350;"Jacuípe";"Alagoas";"NORDESTE";7135
270360;"Japaratinga";"Alagoas";"NORDESTE";8453
270370;"Jaramataia";"Alagoas";"NORDESTE";5676
270375;"Jequiá da Praia";"Alagoas";"NORDESTE";11782
270380;"Joaquim Gomes";"Alagoas";"NORDESTE";24280
270390;"Jundiá";"Alagoas";"NORDESTE";4231
270400;"Junqueiro";"Alagoas";"NORDESTE";25093
270410;"Lagoa da Canoa";"Alagoas";"NORDESTE";18175
270420;"Limoeiro de Anadia";"Alagoas";"NORDESTE";28953
270430;"Maceió";"Alagoas";"NORDESTE";1029129
270440;"Major Isidoro";"Alagoas";"NORDESTE";20200
270450;"Maragogi";"Alagoas";"NORDESTE";32940
270460;"Maravilha";"Alagoas";"NORDESTE";9418
270470;"Marechal Deodoro";"Alagoas";"NORDESTE";52260
270480;"Maribondo";"Alagoas";"NORDESTE";13514
270490;"Mar Vermelho";"Alagoas";"NORDESTE";3579
270500;"Mata Grande";"Alagoas";"NORDESTE";25589
270510;"Matriz de Camaragibe";"Alagoas";"NORDESTE";25012
270520;"Messias";"Alagoas";"NORDESTE";17988
270530;"Minador do Negrão";"Alagoas";"NORDESTE";5413
270540;"Monteirópolis";"Alagoas";"NORDESTE";7260
270550;"Murici";"Alagoas";"NORDESTE";28579
270560;"Novo Lino";"Alagoas";"NORDESTE";12821
270570;"Olho d'Água das Flores";"Alagoas";"NORDESTE";21767
270580;"Olho d'Água do Casado";"Alagoas";"NORDESTE";9459
270590;"Olho d'Água Grande";"Alagoas";"NORDESTE";5195
270600;"Olivença";"Alagoas";"NORDESTE";11772
270610;"Ouro Branco";"Alagoas";"NORDESTE";11635
270620;"Palestina";"Alagoas";"NORDESTE";5066
270630;"Palmeira dos Índios";"Alagoas";"NORDESTE";74208
270640;"Pão de Açúcar";"Alagoas";"NORDESTE";24792
270642;"Pariconha";"Alagoas";"NORDESTE";10684
270644;"Paripueira";"Alagoas";"NORDESTE";13252
270650;"Passo de Camaragibe";"Alagoas";"NORDESTE";15461
270660;"Paulo Jacinto";"Alagoas";"NORDESTE";7679
270670;"Penedo";"Alagoas";"NORDESTE";64497
270680;"Piaçabuçu";"Alagoas";"NORDESTE";18074
270690;"Pilar";"Alagoas";"NORDESTE";35552
270700;"Pindoba";"Alagoas";"NORDESTE";2953
270710;"Piranhas";"Alagoas";"NORDESTE";25298
270720;"Poço das Trincheiras";"Alagoas";"NORDESTE";14575
270730;"Porto Calvo";"Alagoas";"NORDESTE";27501
270740;"Porto de Pedras";"Alagoas";"NORDESTE";7965
270750;"Porto Real do Colégio";"Alagoas";"NORDESTE";20327
270760;"Quebrangulo";"Alagoas";"NORDESTE";11496
270770;"Rio Largo";"Alagoas";"NORDESTE";76019
270780;"Roteiro";"Alagoas";"NORDESTE";6774
270790;"Santa Luzia do Norte";"Alagoas";"NORDESTE";7386
270800;"Santana do Ipanema";"Alagoas";"NORDESTE";48232
270810;"Santana do Mundaú";"Alagoas";"NORDESTE";10899
270820;"São Brás";"Alagoas";"NORDESTE";7058
270830;"São José da Laje";"Alagoas";"NORDESTE";24226
270840;"São José da Tapera";"Alagoas";"NORDESTE";32626
270850;"São Luís do Quitunde";"Alagoas";"NORDESTE";34961
270860;"São Miguel dos Campos";"Alagoas";"NORDESTE";61827
270870;"São Miguel dos Milagres";"Alagoas";"NORDESTE";8022
270880;"São Sebastião";"Alagoas";"NORDESTE";34551
270890;"Satuba";"Alagoas";"NORDESTE";13949
270895;"Senador Rui Palmeira";"Alagoas";"NORDESTE";14036
270900;"Tanque d'Arca";"Alagoas";"NORDESTE";6270
270910;"Taquarana";"Alagoas";"NORDESTE";20205
270915;"Teotônio Vilela";"Alagoas";"NORDESTE";44666
270920;"Traipu";"Alagoas";"NORDESTE";28070
270930;"União dos Palmares";"Alagoas";"NORDESTE";66477
270940;"Viçosa";"Alagoas";"NORDESTE";26143
280010;"Amparo de São Francisco";"Sergipe";"NORDESTE";2390
280020;"Aquidabã";"Sergipe";"NORDESTE";21589
280030;"Aracaju";"Sergipe";"NORDESTE";650106
280040;"Arauá";"Sergipe";"NORDESTE";10362
280050;"Areia Branca";"Sergipe";"NORDESTE";18489
280060;"Barra dos Coqueiros";"Sergipe";"NORDESTE";29807
280067;"Boquim";"Sergipe";"NORDESTE";26961
280070;"Brejo Grande";"Sergipe";"NORDESTE";8322
280100;"Campo do Brito";"Sergipe";"NORDESTE";18111
280110;"Canhoba";"Sergipe";"NORDESTE";4058
280120;"Canindé de São Francisco";"Sergipe";"NORDESTE";29372
280130;"Capela";"Sergipe";"NORDESTE";34050
280140;"Carira";"Sergipe";"NORDESTE";21842
280150;"Carmópolis";"Sergipe";"NORDESTE";16275
280160;"Cedro de São João";"Sergipe";"NORDESTE";5933
280170;"Cristinápolis";"Sergipe";"NORDESTE";18270
280190;"Cumbe";"Sergipe";"NORDESTE";4012
280200;"Divina Pastora";"Sergipe";"NORDESTE";5058
280210;"Estância";"Sergipe";"NORDESTE";69278
280220;"Feira Nova";"Sergipe";"NORDESTE";5616
280230;"Frei Paulo";"Sergipe";"NORDESTE";15349
280240;"Gararu";"Sergipe";"NORDESTE";11736
280250;"General Maynard";"Sergipe";"NORDESTE";3315
280260;"Gracho Cardoso";"Sergipe";"NORDESTE";5870
280270;"Ilha das Flores";"Sergipe";"NORDESTE";8611
280280;"Indiaroba";"Sergipe";"NORDESTE";17810
280290;"Itabaiana";"Sergipe";"NORDESTE";95196
280300;"Itabaianinha";"Sergipe";"NORDESTE";41961
280310;"Itabi";"Sergipe";"NORDESTE";4988
280320;"Itaporanga d'Ajuda";"Sergipe";"NORDESTE";34101
280330;"Japaratuba";"Sergipe";"NORDESTE";18656
280340;"Japoatã";"Sergipe";"NORDESTE";13238
280350;"Lagarto";"Sergipe";"NORDESTE";104099
280360;"Laranjeiras";"Sergipe";"NORDESTE";29700
280370;"Macambira";"Sergipe";"NORDESTE";6920
280380;"Malhada dos Bois";"Sergipe";"NORDESTE";3693
280390;"Malhador";"Sergipe";"NORDESTE";12691
280400;"Maruim";"Sergipe";"NORDESTE";17297
280410;"Moita Bonita";"Sergipe";"NORDESTE";11438
280420;"Monte Alegre de Sergipe";"Sergipe";"NORDESTE";15177
280430;"Muribeca";"Sergipe";"NORDESTE";7683
280440;"Neópolis";"Sergipe";"NORDESTE";18953
280445;"Nossa Senhora Aparecida";"Sergipe";"NORDESTE";8869
280450;"Nossa Senhora da Glória";"Sergipe";"NORDESTE";36613
280460;"Nossa Senhora das Dores";"Sergipe";"NORDESTE";26624
280470;"Nossa Senhora de Lourdes";"Sergipe";"NORDESTE";6530
280480;"Nossa Senhora do Socorro";"Sergipe";"NORDESTE";181928
280490;"Pacatuba";"Sergipe";"NORDESTE";14420
280500;"Pedra Mole";"Sergipe";"NORDESTE";3254
280510;"Pedrinhas";"Sergipe";"NORDESTE";9594
280520;"Pinhão";"Sergipe";"NORDESTE";6556
280530;"Pirambu";"Sergipe";"NORDESTE";9241
280540;"Poço Redondo";"Sergipe";"NORDESTE";34529
280550;"Poço Verde";"Sergipe";"NORDESTE";23740
280560;"Porto da Folha";"Sergipe";"NORDESTE";28735
280570;"Propriá";"Sergipe";"NORDESTE";29834
280580;"Riachão do Dantas";"Sergipe";"NORDESTE";20014
280590;"Riachuelo";"Sergipe";"NORDESTE";10196
280600;"Ribeirópolis";"Sergipe";"NORDESTE";18641
280610;"Rosário do Catete";"Sergipe";"NORDESTE";10699
280620;"Salgado";"Sergipe";"NORDESTE";20168
280630;"Santa Luzia do Itanhy";"Sergipe";"NORDESTE";14034
280640;"Santana do São Francisco";"Sergipe";"NORDESTE";7751
280650;"Santa Rosa de Lima";"Sergipe";"NORDESTE";3938
280660;"Santo Amaro das Brotas";"Sergipe";"NORDESTE";12146
280670;"São Cristóvão";"Sergipe";"NORDESTE";89232
280680;"São Domingos";"Sergipe";"NORDESTE";11133
280690;"São Francisco";"Sergipe";"NORDESTE";3983
280700;"São Miguel do Aleixo";"Sergipe";"NORDESTE";3943
280710;"Simão Dias";"Sergipe";"NORDESTE";40838
280720;"Siriri";"Sergipe";"NORDESTE";8851
280730;"Telha";"Sergipe";"NORDESTE";3221
280740;"Tobias Barreto";"Sergipe";"NORDESTE";52156
280750;"Tomar do Geru";"Sergipe";"NORDESTE";13208
280760;"Umbaúba";"Sergipe";"NORDESTE";25114
290010;"Abaíra";"Bahia";"NORDESTE";9199
290020;"Abaré";"Bahia";"NORDESTE";20189
290030;"Acajutiba";"Bahia";"NORDESTE";15727
290035;"Adustina";"Bahia";"NORDESTE";17349
290040;"Água Fria";"Bahia";"NORDESTE";17508
290050;"Érico Cardoso";"Bahia";"NORDESTE";11212
290060;"Aiquara";"Bahia";"NORDESTE";4725
290070;"Alagoinhas";"Bahia";"NORDESTE";155979
290080;"Alcobaça";"Bahia";"NORDESTE";23376
290090;"Almadina";"Bahia";"NORDESTE";5985
290100;"Amargosa";"Bahia";"NORDESTE";38259
290110;"Amélia Rodrigues";"Bahia";"NORDESTE";26409
290115;"América Dourada";"Bahia";"NORDESTE";16798
290120;"Anagé";"Bahia";"NORDESTE";19568
290130;"Andaraí";"Bahia";"NORDESTE";13737
290135;"Andorinha";"Bahia";"NORDESTE";15490
290140;"Angical";"Bahia";"NORDESTE";14690
290150;"Anguera";"Bahia";"NORDESTE";11481
290160;"Antas";"Bahia";"NORDESTE";19569
290170;"Antônio Cardoso";"Bahia";"NORDESTE";12208
290180;"Antônio Gonçalves";"Bahia";"NORDESTE";12072
290190;"Aporá";"Bahia";"NORDESTE";18334
290195;"Apuarema";"Bahia";"NORDESTE";7730
290200;"Aracatu";"Bahia";"NORDESTE";13962
290205;"Araças";"Bahia";"NORDESTE";12608
290210;"Araci";"Bahia";"NORDESTE";55935
290220;"Aramari";"Bahia";"NORDESTE";11703
290225;"Arataca";"Bahia";"NORDESTE";11661
290230;"Aratuípe";"Bahia";"NORDESTE";9171
290240;"Aurelino Leal";"Bahia";"NORDESTE";12706
290250;"Baianópolis";"Bahia";"NORDESTE";14323
290260;"Baixa Grande";"Bahia";"NORDESTE";21403
290265;"Banzaê";"Bahia";"NORDESTE";13765
290270;"Barra";"Bahia";"NORDESTE";54915
290280;"Barra da Estiva";"Bahia";"NORDESTE";22082
290290;"Barra do Choça";"Bahia";"NORDESTE";34121
290300;"Barra do Mendes";"Bahia";"NORDESTE";14560
290310;"Barra do Rocha";"Bahia";"NORDESTE";6258
290320;"Barreiras";"Bahia";"NORDESTE";157638
290323;"Barro Alto";"Bahia";"NORDESTE";15217
290327;"Barrocas";"Bahia";"NORDESTE";16296
290330;"Barro Preto";"Bahia";"NORDESTE";6251
290340;"Belmonte";"Bahia";"NORDESTE";24013
290350;"Belo Campo";"Bahia";"NORDESTE";18247
290360;"Biritinga";"Bahia";"NORDESTE";16653
290370;"Boa Nova";"Bahia";"NORDESTE";14069
290380;"Boa Vista do Tupim";"Bahia";"NORDESTE";19502
290390;"Bom Jesus da Lapa";"Bahia";"NORDESTE";70618
290395;"Bom Jesus da Serra";"Bahia";"NORDESTE";10477
290400;"Boninal";"Bahia";"NORDESTE";14760
290405;"Bonito";"Bahia";"NORDESTE";17131
290410;"Boquira";"Bahia";"NORDESTE";22464
290420;"Botuporã";"Bahia";"NORDESTE";10898
290430;"Brejões";"Bahia";"NORDESTE";15122
290440;"Brejolândia";"Bahia";"NORDESTE";10833
290450;"Brotas de Macaúbas";"Bahia";"NORDESTE";10974
290460;"Brumado";"Bahia";"NORDESTE";69677
290470;"Buerarema";"Bahia";"NORDESTE";19256
290475;"Buritirama";"Bahia";"NORDESTE";21786
290480;"Caatiba";"Bahia";"NORDESTE";7841
290485;"Cabaceiras do Paraguaçu";"Bahia";"NORDESTE";19312
290490;"Cachoeira";"Bahia";"NORDESTE";35139
290500;"Caculé";"Bahia";"NORDESTE";23817
290510;"Caém";"Bahia";"NORDESTE";10058
290515;"Caetanos";"Bahia";"NORDESTE";16106
290520;"Caetité";"Bahia";"NORDESTE";52853
290530;"Cafarnaum";"Bahia";"NORDESTE";19006
290540;"Cairu";"Bahia";"NORDESTE";18224
290550;"Caldeirão Grande";"Bahia";"NORDESTE";13713
290560;"Camacan";"Bahia";"NORDESTE";33310
290570;"Camaçari";"Bahia";"NORDESTE";296893
290580;"Camamu";"Bahia";"NORDESTE";36644
290590;"Campo Alegre de Lourdes";"Bahia";"NORDESTE";30048
290600;"Campo Formoso";"Bahia";"NORDESTE";73448
290610;"Canápolis";"Bahia";"NORDESTE";10151
290620;"Canarana";"Bahia";"NORDESTE";26862
290630;"Canavieiras";"Bahia";"NORDESTE";33002
290640;"Candeal";"Bahia";"NORDESTE";8837
290650;"Candeias";"Bahia";"NORDESTE";89707
290660;"Candiba";"Bahia";"NORDESTE";14792
290670;"Cândido Sales";"Bahia";"NORDESTE";26674
290680;"Cansanção";"Bahia";"NORDESTE";36191
290682;"Canudos";"Bahia";"NORDESTE";17316
290685;"Capela do Alto Alegre";"Bahia";"NORDESTE";12199
290687;"Capim Grosso";"Bahia";"NORDESTE";31392
290689;"Caraíbas";"Bahia";"NORDESTE";9773
290690;"Caravelas";"Bahia";"NORDESTE";22740
290700;"Cardeal da Silva";"Bahia";"NORDESTE";9544
290710;"Carinhanha";"Bahia";"NORDESTE";30118
290720;"Casa Nova";"Bahia";"NORDESTE";73382
290730;"Castro Alves";"Bahia";"NORDESTE";27238
290740;"Catolândia";"Bahia";"NORDESTE";3669
290750;"Catu";"Bahia";"NORDESTE";56459
290755;"Caturama";"Bahia";"NORDESTE";9764
290760;"Central";"Bahia";"NORDESTE";17969
290770;"Chorrochó";"Bahia";"NORDESTE";11591
290780;"Cícero Dantas";"Bahia";"NORDESTE";34676
290790;"Cipó";"Bahia";"NORDESTE";17739
290800;"Coaraci";"Bahia";"NORDESTE";19022
290810;"Cocos";"Bahia";"NORDESTE";19498
290820;"Conceição da Feira";"Bahia";"NORDESTE";23024
290830;"Conceição do Almeida";"Bahia";"NORDESTE";18229
290840;"Conceição do Coité";"Bahia";"NORDESTE";68303
290850;"Conceição do Jacuípe";"Bahia";"NORDESTE";33876
290860;"Conde";"Bahia";"NORDESTE";26371
290870;"Condeúba";"Bahia";"NORDESTE";18191
290880;"Contendas do Sincorá";"Bahia";"NORDESTE";4299
290890;"Coração de Maria";"Bahia";"NORDESTE";23896
290900;"Cordeiros";"Bahia";"NORDESTE";8904
290910;"Coribe";"Bahia";"NORDESTE";14933
290920;"Coronel João Sá";"Bahia";"NORDESTE";16814
290930;"Correntina";"Bahia";"NORDESTE";33361
290940;"Cotegipe";"Bahia";"NORDESTE";14414
290950;"Cravolândia";"Bahia";"NORDESTE";5576
290960;"Crisópolis";"Bahia";"NORDESTE";21835
290970;"Cristópolis";"Bahia";"NORDESTE";14403
290980;"Cruz das Almas";"Bahia";"NORDESTE";64932
290990;"Curaçá";"Bahia";"NORDESTE";35524
291000;"Dário Meira";"Bahia";"NORDESTE";11716
291005;"Dias d'Ávila";"Bahia";"NORDESTE";80657
291010;"Dom Basílio";"Bahia";"NORDESTE";12604
291020;"Dom Macedo Costa";"Bahia";"NORDESTE";4212
291030;"Elísio Medrado";"Bahia";"NORDESTE";8461
291040;"Encruzilhada";"Bahia";"NORDESTE";19376
291050;"Entre Rios";"Bahia";"NORDESTE";43223
291060;"Esplanada";"Bahia";"NORDESTE";37845
291070;"Euclides da Cunha";"Bahia";"NORDESTE";61924
291072;"Eunápolis";"Bahia";"NORDESTE";115290
291075;"Fátima";"Bahia";"NORDESTE";18443
291077;"Feira da Mata";"Bahia";"NORDESTE";5922
291080;"Feira de Santana";"Bahia";"NORDESTE";627477
291085;"Filadélfia";"Bahia";"NORDESTE";17176
291090;"Firmino Alves";"Bahia";"NORDESTE";5822
